id,category,country,name,hit
24643053,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_high_display_default,child(ren)?
25454156,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_high_display_default,child(ren)?
25642352,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_high_instream_default,child(ren)?
25641350,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_low_audio-outstream_default,child(ren)?
24643054,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_low_display_default,child(ren)?
25454157,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_low_display_default,child(ren)?
25642354,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_low_instream_default,child(ren)?
25641351,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_medium_audio-outstream_default,child(ren)?
24643055,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_medium_display_default,child(ren)?
25454158,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_medium_display_default,child(ren)?
25642356,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_medium_instream_default,child(ren)?
25641356,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_high_audio-outstream_default,child(ren)?
24643059,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_high_display_default,child(ren)?
25454162,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_high_display_default,child(ren)?
25642364,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_high_instream_default,child(ren)?
25641357,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_low_audio-outstream_default,child(ren)?
24643060,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_low_display_default,child(ren)?
25454163,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_low_display_default,child(ren)?
25642367,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_low_instream_default,child(ren)?
25641358,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_medium_audio-outstream_default,child(ren)?
24643061,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_medium_display_default,child(ren)?
25454164,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_medium_display_default,child(ren)?
25642369,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_medium_instream_default,child(ren)?
25641352,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_high_audio-outstream_default,child(ren)?
24643056,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_high_display_default,child(ren)?
25454159,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_high_display_default,child(ren)?
25642358,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_high_instream_default,child(ren)?
25641353,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_low_audio-outstream_default,child(ren)?
24643057,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_low_display_default,child(ren)?
25454160,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_low_display_default,child(ren)?
25642360,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_low_instream_default,child(ren)?
25641354,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_medium_audio-outstream_default,child(ren)?
24643058,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_medium_display_default,child(ren)?
25454161,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_medium_display_default,child(ren)?
25642362,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_medium_instream_default,child(ren)?
25641359,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_high_audio-outstream_default,child(ren)?
24643062,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_high_display_default,child(ren)?
25454165,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_high_display_default,child(ren)?
25642371,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_high_instream_default,child(ren)?
25641361,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_low_audio-outstream_default,child(ren)?
24643063,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_low_display_default,child(ren)?
25454166,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_low_display_default,child(ren)?
25642372,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_low_instream_default,child(ren)?
25641362,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_medium_audio-outstream_default,child(ren)?
24643064,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_medium_display_default,child(ren)?
25454167,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_medium_display_default,child(ren)?
25642373,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_medium_instream_default,child(ren)?
25641363,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_high_audio-outstream_default,child(ren)?
24643065,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_high_display_default,child(ren)?
25454168,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_high_display_default,child(ren)?
25642374,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_high_instream_default,child(ren)?
25641364,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_low_audio-outstream_default,child(ren)?
24643066,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_low_display_default,child(ren)?
25454169,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_low_display_default,child(ren)?
25642375,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_low_instream_default,child(ren)?
25641365,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_medium_audio-outstream_default,child(ren)?
24643067,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_medium_display_default,child(ren)?
25454170,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_medium_display_default,child(ren)?
25642376,Kinder,netherlands,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_medium_instream_default,child(ren)?
2154642,Kinder,netherlands,international_eu - netherlands parenting,parent(hood)?
2154811,Kinder,poland,international_eu - poland parenting,parent(hood)?
23278226,Kinder,poland,plistapoland_pepeco_kobieta_parenting_bts_socialad_plista,parent(hood)?
6068851,Kinder,poland,xaxispo_ikea_parenting1_xaxis-pl,parent(hood)?
6068888,Kinder,poland,xaxispo_ikea_parenting2_xaxis-pl,parent(hood)?
5089744,Kinder,poland,xaxispo_nn_xvs_parenting_xaxis-pl,parent(hood)?
23696149,Kinder,portugal,irobot - parents -  portugal,parent(hood)?
23720484,Kinder,portugal,lotame > custom > pt > parents,parent(hood)?
15278391,Kinder,romania,xaxisro_gs_predicts_moms_dads_grads,m[ou]ms?
15278631,Kinder,romania,xaxisro_gs_predicts_new_parents,parent(hood)?
15278593,Kinder,romania,xaxisro_gs_predicts_parentsofyoungkids,parent(hood)?
15278250,Kinder,romania,xaxisro_gs_predicts_parentsteachers,parent(hood)?
2471100,Kinder,romania,xaxisro_ro_redfuse_29withchildren,child(ren)?
15660796,Kinder,slovakia,sk-parents_prgmt-sk-toys,parent(hood)?
24967704,Kinder,spain,adsquare data alliance > es > demographics > marital status > parents,parent(hood)?
13829201,Kinder,spain,adsquare data alliance > es > interests > family and relationships > mums,m[ou]ms?
24967603,Kinder,spain,adsquare data alliance > es > interests > family and relationships > mums,m[ou]ms?
13829211,Kinder,spain,adsquare data alliance > es > interests > family and relationships > mums with babies,m[ou]ms?
13829206,Kinder,spain,adsquare data alliance > es > interests > family and relationships > mums with young children,child(ren)?
14740955,Kinder,spain,adsquare data alliance > es > interests > shopping > seasonal > christmas > christmas shoppers - families with children,shopp(er|ing)
25421523,Kinder,spain,adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > children's apparel > boboli,shopp(er|ing)
25421898,Kinder,spain,adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > children's apparel > canada house,shopp(er|ing)
25424377,Kinder,spain,adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > children's apparel > gocco,shopp(er|ing)
25425358,Kinder,spain,adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > children's apparel > ikks,shopp(er|ing)
25425946,Kinder,spain,adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > children's apparel > kiddy's class,shopp(er|ing)
25422262,Kinder,spain,adsquare data alliance > es > place visits > by category > shopping > clothing and accessories > children's apparel,child(ren)?
21669996,Kinder,spain,"audience 78337, es > infants & children",child(ren)?
21670353,Kinder,spain,"audience 78530, es > maternity",matern(al|ity)
7893024,Kinder,spain,branded data > mobilewalla > spain > general demography > young mothers,mother
22180693,Kinder,spain,eyeota - es experian - sociodemographic - automotive segmentation - tv5 - apparent success,parent(hood)?
6647670,Kinder,spain,familyes > maternity (en) maternidad (es) (private-4112),matern(al|ity)
4071441,Kinder,spain,international_eu - spain dads,dads?
4071447,Kinder,spain,international_eu - spain declared parents,parent(hood)?
4071390,Kinder,spain,international_eu - spain household without children,child(ren)?
4071434,Kinder,spain,international_eu - spain moms,m[ou]ms?
1430008,Kinder,spain,international_eu - spain parenting,parent(hood)?
4071427,Kinder,spain,international_eu - spain parents of infants,parent(hood)?
4071419,Kinder,spain,international_eu - spain parents of pre-teens,parent(hood)?
4071410,Kinder,spain,international_eu - spain parents of teenagers,parent(hood)?
4071403,Kinder,spain,international_eu - spain parents of toddlers,parent(hood)?
4071397,Kinder,spain,international_eu - spain parents of young children,parent(hood)?
4070277,Kinder,spain,international_eu - spain shoppers children's clothing,shopp(er|ing)
7848641,Kinder,spain,oracle country-specific audiences > spain (es) > demographic > household composition > children in household,child(ren)?
7850049,Kinder,spain,oracle country-specific audiences > spain (es) > demographic > household composition > children in household > yes,child(ren)?
8577007,Kinder,spain,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > beauty and style > fashion and accessories > children's,child(ren)?
8573942,Kinder,spain,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > parenting and family,parent(hood)?
8575755,Kinder,spain,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > parenting and family > men's interests (affinity),parent(hood)?
8575756,Kinder,spain,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > parenting and family > parenting babies and toddlers,parent(hood)?
8575757,Kinder,spain,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > parenting and family > parenting kids,parent(hood)?
8575765,Kinder,spain,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > parenting and family > women's interests (affinity),parent(hood)?
8575777,Kinder,spain,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > shopping > children's products,shopp(er|ing)
8573252,Kinder,spain,oracle country-specific audiences > spain (es) > life stages and events > family and children (kids),child(ren)?
8574034,Kinder,spain,oracle country-specific audiences > spain (es) > life stages and events > family and children (kids) > new and growing families,child(ren)?
8574032,Kinder,spain,oracle country-specific audiences > spain (es) > life stages and events > family and children (kids) > new parents,parent(hood)?
13588490,Kinder,spain,oracle country-specific audiences > spain (es) > lifestyles > parents and family,parent(hood)?
8573702,Kinder,spain,oracle country-specific audiences > spain (es) > lifestyles > parents and family > moms (mums),parent(hood)?
8574862,Kinder,spain,oracle country-specific audiences > spain (es) > lifestyles > parents and family > moms (mums) > trendy moms,parent(hood)?
7849972,Kinder,spain,oracle country-specific audiences > spain (es) > media and entertainment > movies > genres > children and family,child(ren)?
8576811,Kinder,spain,oracle country-specific audiences > spain (es) > retail > purchase-based > categories > children's products buyers,child(ren)?
7850050,Kinder,spain,oracle country-specific audiences > spain > demographic > household composition > children in household > no,child(ren)?
15284473,Kinder,spain,xaxises_gs_predicts_moms_dads_grads,m[ou]ms?
15285017,Kinder,spain,xaxises_gs_predicts_new_parents,parent(hood)?
15284811,Kinder,spain,xaxises_gs_predicts_parentsofyoungkids,parent(hood)?
15284264,Kinder,spain,xaxises_gs_predicts_parentsteachers,parent(hood)?
24737998,Kinder,spain,zeotap > spain > apps & interest > parents with kids,parent(hood)?
26257563,Kinder,spain,zeotap > spain > custom > targetopia > ikea: familias monoparentales,parent(hood)?
21807408,Kinder,spain,zeotap > spain > custom > xaxis > purchase intent > family & parenting,parent(hood)?
13763919,Kinder,spain,zeotap > spain > interest > family & parenting,parent(hood)?
13763944,Kinder,spain,zeotap > spain > interest > family & parenting,parent(hood)?
13763978,Kinder,spain,zeotap > spain > interest > family & parenting,parent(hood)?
13765613,Kinder,spain,zeotap > spain > interest > family & parenting,parent(hood)?
13765636,Kinder,spain,zeotap > spain > interest > family & parenting,parent(hood)?
13765678,Kinder,spain,zeotap > spain > interest > family & parenting,parent(hood)?
13765834,Kinder,spain,zeotap > spain > interest > family & parenting,parent(hood)?
13765918,Kinder,spain,zeotap > spain > interest > family & parenting,parent(hood)?
13766044,Kinder,spain,zeotap > spain > interest > family & parenting,parent(hood)?
19481765,Kinder,spain,zeotap > spain > interest > family & parenting,parent(hood)?
24291675,Kinder,spain,zeotap > spain > interest > family & parenting > kids apps 2-6,parent(hood)?
24855838,Kinder,spain,zeotap > spain > interest > family & parenting > kids apps 2-6 (2),parent(hood)?
21742122,Kinder,spain,zeotap > spain > interest > family & parenting > kids apps 4-12,parent(hood)?
24291679,Kinder,spain,zeotap > spain > interest > family & parenting > kids apps 8-10,parent(hood)?
19838415,Kinder,spain,zeotap > spain > interest > family & parenting > kids apps 8-14,parent(hood)?
11786990,Kinder,spain,zeotap > spain > interest > family & parenting > mothers,parent(hood)?
19500191,Kinder,spain,zeotap > spain > interest > family & parenting > mothers,parent(hood)?
24291593,Kinder,spain,zeotap > spain > interest > family & parenting > mothers_1,parent(hood)?
24291680,Kinder,spain,zeotap > spain > interest > family & parenting > toys & dolls,parent(hood)?
19500218,Kinder,spain,zeotap > spain > interest > family & parenting > toys & dolls,parent(hood)?
25885458,Kinder,spain,zeotap > spain > parenting babies_1,parent(hood)?
25885461,Kinder,spain,zeotap > spain > parenting_babies_interest,parent(hood)?
18427842,Kinder,spain,zeotap > spain > purchase intent > family & parenting > baby & toddler equipment (2),parent(hood)?
25856765,Kinder,spain,zeotap > spain > purchase intent > family & parenting > baby & toddler equipment (2)_1,parent(hood)?
14247124,Kinder,spain,zeotap > spain > purchase intent > family & parenting > baby & toddler equipment (3),parent(hood)?
19500589,Kinder,spain,zeotap > spain > purchase intent > family & parenting > baby & toddler equipment (publisher) (4),parent(hood)?
17057852,Kinder,spain,zeotap > spain > purchase intent > family & parenting > toys (1),parent(hood)?
19481751,Kinder,spain,zeotap > spain > purchase intent > family & parenting > toys (publisher) (1),parent(hood)?
18114123,Kinder,spain,zeotap > spain > purchase intent > fashion & beauty > children's fashion,child(ren)?
19500586,Kinder,spain,zeotap > spain > purchase intent > fashion & beauty > children's fashion,child(ren)?
19500584,Kinder,spain,zeotap > spain > purchase intent > fashion & beauty > maternity clothing,matern(al|ity)
14247074,Kinder,spain,zeotap > spain > purchase intent > mothers & families > babies & toddler equipment,mother
25425950,Kinder,sweden,adsquare data alliance > se > place visits > by category > business and services > consumer services > kindergarten and childcare,child(ren)?
13715453,Kinder,sweden,bisnode > se > lifephase > family with young children,child(ren)?
15102323,Kinder,sweden,branded data > nordic data resources > sweden > family type > families with 1 child (power reach),child(ren)?
11153217,Kinder,sweden,branded data > nordic data resources > sweden > family type > families with 1 child (super target),child(ren)?
15103524,Kinder,sweden,branded data > nordic data resources > sweden > family type > families with 2 children (power reach),child(ren)?
11155560,Kinder,sweden,branded data > nordic data resources > sweden > family type > families with 2 children (super target),child(ren)?
15101702,Kinder,sweden,branded data > nordic data resources > sweden > family type > families with 3 children or more (power reach),child(ren)?
11153077,Kinder,sweden,branded data > nordic data resources > sweden > family type > families with 3 children or more (super target),child(ren)?
15101490,Kinder,sweden,branded data > nordic data resources > sweden > family type > have children (power reach),child(ren)?
11153723,Kinder,sweden,branded data > nordic data resources > sweden > family type > have children (super target),child(ren)?
15101943,Kinder,sweden,branded data > nordic data resources > sweden > family type > mature family with children (power reach),child(ren)?
11154033,Kinder,sweden,branded data > nordic data resources > sweden > family type > mature family with children (super target),child(ren)?
15101366,Kinder,sweden,branded data > nordic data resources > sweden > family type > mid aged without children (power reach),child(ren)?
11154808,Kinder,sweden,branded data > nordic data resources > sweden > family type > mid aged without children (super target),child(ren)?
15103061,Kinder,sweden,branded data > nordic data resources > sweden > family type > no children (power reach),child(ren)?
11156324,Kinder,sweden,branded data > nordic data resources > sweden > family type > no children (super target),child(ren)?
15103160,Kinder,sweden,branded data > nordic data resources > sweden > family type > older family with children (power reach),child(ren)?
11154481,Kinder,sweden,branded data > nordic data resources > sweden > family type > older family with children (super target),child(ren)?
15103300,Kinder,sweden,branded data > nordic data resources > sweden > family type > older family without children (power reach),child(ren)?
11157543,Kinder,sweden,branded data > nordic data resources > sweden > family type > older family without children (super target),child(ren)?
15102910,Kinder,sweden,branded data > nordic data resources > sweden > family type > young family with children (power reach),child(ren)?
11156356,Kinder,sweden,branded data > nordic data resources > sweden > family type > young family with children (super target),child(ren)?
15102148,Kinder,sweden,branded data > nordic data resources > sweden > family type > young without children (power reach),child(ren)?
11156724,Kinder,sweden,branded data > nordic data resources > sweden > family type > young without children (super target),child(ren)?
15101535,Kinder,sweden,branded data > nordic data resources > sweden > interests > children's wear (power reach),child(ren)?
11153624,Kinder,sweden,branded data > nordic data resources > sweden > interests > children's wear (super target),child(ren)?
15101046,Kinder,sweden,branded data > nordic data resources > sweden > media > newspapers & magazines > children & parenting (power reach),parent(hood)?
11153111,Kinder,sweden,branded data > nordic data resources > sweden > media > newspapers & magazines > children & parenting (super target),parent(hood)?
8012947,Kinder,sweden,branded data > nordic data resources > sweden > power reach > life phases > families with children,child(ren)?
8012953,Kinder,sweden,branded data > nordic data resources > sweden > power reach > life phases > older couples without children,child(ren)?
8013084,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > families with 1 child,child(ren)?
8013083,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > families with 2 children,child(ren)?
8013082,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > families with 3 children or more,child(ren)?
8013076,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > have children,child(ren)?
8013079,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > mature family with children,child(ren)?
8013078,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > mid aged without children,child(ren)?
8013077,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > no children,child(ren)?
8013098,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > older family with children,child(ren)?
8013097,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > older family without children,child(ren)?
8013095,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > young family with children,child(ren)?
8013103,Kinder,sweden,branded data > nordic data resources > sweden > super target > family type > young without children,child(ren)?
8013131,Kinder,sweden,branded data > nordic data resources > sweden > super target > interests > children's wear,child(ren)?
8013551,Kinder,sweden,branded data > nordic data resources > sweden > super target > media > newspapers > children & parenting,parent(hood)?
7518179,Kinder,sweden,branded data > semasio > sweden > intent > baby & children's goods,child(ren)?
7518193,Kinder,sweden,branded data > semasio > sweden > interest > family & parenting,parent(hood)?
22523248,Kinder,sweden,digitalaudience:sweden>shoppingintent>clothing>kid's wear,shopp(er|ing)
22523245,Kinder,sweden,digitalaudience:sweden>shoppingintent>clothing>maternitywear,matern(al|ity)
22523254,Kinder,sweden,digitalaudience:sweden>shoppingintent>toys&children's articles>babyarticles,shopp(er|ing)
22523255,Kinder,sweden,digitalaudience:sweden>shoppingintent>toys&children's articles>toys,child(ren)?
17576434,Kinder,sweden,eyeota - se ndr - 011 ndr international - a2 less affluent young couples with children,child(ren)?
17576433,Kinder,sweden,eyeota - se ndr - 011 ndr international - a3 less affluent families with school age children,child(ren)?
17576462,Kinder,sweden,eyeota - se ndr - 011 ndr international - b2 comfortable young couples with children,child(ren)?
17576450,Kinder,sweden,eyeota - se ndr - 011 ndr international - b3 comfortable families with school age children,child(ren)?
17576461,Kinder,sweden,eyeota - se ndr - 011 ndr international - c2 prosperous young couples with children,child(ren)?
17576449,Kinder,sweden,eyeota - se ndr - 011 ndr international - c3 prosperous families with school age children,child(ren)?
15740797,Kinder,sweden,eyeota - se ndr - 02 family type - family: families with 1 child,child(ren)?
15740872,Kinder,sweden,eyeota - se ndr - 02 family type - family: have children,child(ren)?
15740943,Kinder,sweden,eyeota - se ndr - 02 family type - family: mid aged without children,child(ren)?
15740939,Kinder,sweden,eyeota - se ndr - 02 family type - family: mid aged without children,child(ren)?
15740942,Kinder,sweden,eyeota - se ndr - 02 family type - family: no children,child(ren)?
15740949,Kinder,sweden,eyeota - se ndr - 02 family type - family: no children,child(ren)?
15740937,Kinder,sweden,eyeota - se ndr - 02 family type - family: older family without children,child(ren)?
15740938,Kinder,sweden,eyeota - se ndr - 02 family type - family: older family without children,child(ren)?
15741015,Kinder,sweden,eyeota - se ndr - 02 family type - family: young family with children,child(ren)?
15741017,Kinder,sweden,eyeota - se ndr - 02 family type - family: young without children,child(ren)?
17576451,Kinder,sweden,eyeota - se ndr - 02 life phases - families with school age children,child(ren)?
17576455,Kinder,sweden,eyeota - se ndr - 02 life phases - young couples with children,child(ren)?
15741830,Kinder,sweden,eyeota - se ndr - 11 interests - interested in: children's wear,child(ren)?
15741826,Kinder,sweden,eyeota - se ndr - 11 interests - interested in: children's wear,child(ren)?
15742317,Kinder,sweden,eyeota - se ndr - 12 media - newspapers and magazines: children and parenting,parent(hood)?
15742316,Kinder,sweden,eyeota - se ndr - 12 media - newspapers and magazines: children and parenting,parent(hood)?
15742643,Kinder,sweden,eyeota - se ndr - 16 tv - tv-programs: children shows,child(ren)?
17576528,Kinder,sweden,eyeota - se ndr - 18 kantar media tgi se - orvesto lifestyle - lifecycle - single parents,parent(hood)?
21025600,Kinder,sweden,eyeota - se ndr - 18 kantar media tgi se - orvesto lifestyle - skiing enthusiasts with children of school-age,child(ren)?
21025602,Kinder,sweden,eyeota - se ndr - 18 kantar media tgi se - orvesto lifestyle - valentine couples (no children) with outward activities,child(ren)?
17576545,Kinder,sweden,eyeota - se ndr - 18 kantar media tgi se - orvesto purchase intent - high spender - kids clothes,kid\'?s?
2155214,Kinder,sweden,international_eu - sweden parenting,parent(hood)?
13724218,Kinder,sweden,nordic data resources > se > a affluent pioneers > a04 careers and kids,kid\'?s?
23341206,Sexualleben/sexuelle Orientierung,france,mbbmedia_fr_cinema_lgbt,lgbt
17624485,Sexualleben/sexuelle Orientierung,france,mbbmedia_fr_lgbt_events,lgbt
17624472,Sexualleben/sexuelle Orientierung,france,mbbmedia_fr_lgbt_gays_famous,lgbt
18355215,Sexualleben/sexuelle Orientierung,france,mbbmedia_fr_lgbt_general,lgbt
17624471,Sexualleben/sexuelle Orientierung,france,mbbmedia_fr_lgbt_lesbians_famous,lgbt
17624481,Sexualleben/sexuelle Orientierung,france,mbbmedia_fr_lgbt_movies,lgbt
17624483,Sexualleben/sexuelle Orientierung,france,mbbmedia_fr_lgbt_parisian_places,lgbt
17624474,Sexualleben/sexuelle Orientierung,france,mbbmedia_fr_lgbt_transgender_famous,gender
19531400,Sexualleben/sexuelle Orientierung,france,mbbmedia_fr_queer,queer
13999984,Sexualleben/sexuelle Orientierung,germany,xaxisde_lgbt_absolut,lgbt
19417111,Sexualleben/sexuelle Orientierung,spain,xasismia_cat1_pride_spanish,?pride
19417126,Sexualleben/sexuelle Orientierung,spain,xasismia_cat9_pride_spanish,?pride
20243998,Sexualleben/sexuelle Orientierung,spain,zeotap > spain > interest > lgbt,lgbt
15101870,persönliche Schwächen,denmark,branded data > nordic data resources > denmark > shopping > often influenced by advertising (power reach),shopp(er|ing)
13229124,persönliche Schwächen,france,adsquare data alliance > fr > demographics > marital status > divorced,divorce
2638996,persönliche Schwächen,france,"experian fr - mosaic - day-to-day strugglers - uncertainty, unncessary expenses and tv ",struggl(ing|er)
13717427,persönliche Schwächen,france,fidall > fr > retailers customers > sexy center,sex
4073729,persönliche Schwächen,france,international_eu - france relationship status - divorced,divorce
13714403,persönliche Schwächen,germany,az direct > de > az target groups > insurance > individualistic about risk-taking,insurance
4074651,persönliche Schwächen,germany,international_eu - germany relationship status - divorced,divorce
4708917,persönliche Schwächen,germany,xaxisde_divorce,divorce
4709353,persönliche Schwächen,germany,xaxisde_divorce_de,divorce
4075657,persönliche Schwächen,italy,international_eu - italy relationship status - divorced,divorce
8255396,persönliche Schwächen,spain,experian sp - financial - unqualified credit consumer,credit ?(level|score|crunched)?
22180698,persönliche Schwächen,spain,eyeota - es experian - sociodemographic - financial segmentation - sf1 - non experienced credit consumers,credit ?(level|score|crunched)?
4071341,persönliche Schwächen,spain,international_eu - spain relationship status - divorced,divorce
15103413,politische Meinungen,denmark,branded data > nordic data resources > denmark > shopping > conscious about co2 emission (power reach),shopp(er|ing)
11153328,politische Meinungen,denmark,branded data > nordic data resources > denmark > shopping > conscious about co2 emission (super target),shopp(er|ing)
15101476,politische Meinungen,denmark,branded data > nordic data resources > denmark > shopping > environmental products (power reach),shopp(er|ing)
11154529,politische Meinungen,denmark,branded data > nordic data resources > denmark > shopping > environmental products (super target),shopp(er|ing)
15102427,politische Meinungen,denmark,branded data > nordic data resources > denmark > shopping > prefers ecological groceries (power reach),shopp(er|ing)
18059898,politische Meinungen,denmark,eyeota - dk ndr - 08 kantar-gallup interests - interested in: equality,equality
2638986,politische Meinungen,france,experian fr - mosaic - blue-collar heritage - families in traditional mining and coal industries,tradition
2639005,politische Meinungen,france,"experian fr - mosaic - mature couples and seniors - mature couples, comfort and tradition",tradition
2639024,politische Meinungen,france,experian fr - mosaic - traditional countryside,tradition
